Name,Job Title,Company,Profile Link
Brian Sanford,Commerce Partnerships Manager,Daily Mail,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODY5MzA=
Allen Sangco,"Sr. Director, Partnerships",VOILA.store,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODg1NDA=
Stephen Sanna,Affiliate Manager,FlightHub,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYxMTAyNjE=
Dafra Sanou,Senior Consultant,"Zorz, LLC",/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU3NDg2OTY=
Kelly Santaella,Account Executive,Money Group,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY5NjA2MTE=
Steve Santilli,Affiliate Manager,Groupon,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY2MTQzNjE=
Andrea Santoro,Affiliate Manager,Consumer Cellular,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU2MDUzNjM=
Hugo Santos,CEO,Black Shark,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYwNTg1Mjc=
Jacobo Santos,Senior CSM,LinkGraph,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY0Njc2MDI=
Alicia Santos,Media Buyer,Strawberries,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU5MDYxNjY=
Mapsy Santos,Sales Manager,Wewe Media Group,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU3MTU3OTU=
Jessica Saores,sales,Best Phone Numbers,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY4NTI4NTg=
Dan Sapir,General Manager,JobGet,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYzNTg1NDg=
Ben Sapir,Head of Leadgen,FRST Media,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0OTA5MDg=
Shravani Sarabu,"Associate Manager, Account Management",SitePlug by Affinity Global Inc.,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYxNTY4NzM=
Nick Saraco,Senior Director of Partnerships,Hi Energy,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU4MjcyNDM=
Satish Saraf,Founder,Valueleaf,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY3NzcwNzc=
Nicky Sarandrea,Performance Marketing Manager,Healthy Labs,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY1NzAxMjE=
Rocco Sarich,Sr. Marketing Manager,CAKE,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU3NzU4MTY=
ARIEL SARIG,SVP / Ongage.AI,Ongage,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYwODkzOTY=
Charlotte Sarmouk,"Sr. Manager, Commercial Trading",Bark.com,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODc5MjY=
Nathan Satanove,Owner,Pasta Pantry,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY4MzA3Mjk=
Scott Satov,CEO,Loans Canada,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU4NTA2NTQ=
Lauren Sattler,Senior Account Manager,Acceleration Partners,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY4MTE5NTU=
Courtney Sauceda,"Sr. Director, Product",impact.com,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU3NzYwMjg=
Tomas Saulsbury-Hunter,"Managing Director, Agency",CJ Affiliate,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY0NjE5ODE=
Blake Saunders,Managing Director,Methuselah Advisors,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU3NzUyNTA=
Jeff Savich,Sales Director,"Show Me Consulting, LLC",/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYwMTY4MzY=
Ryan Sax,Chief of Staff,Roame,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODc5NTU=
Vaibhav Saxena,CEO,Infer,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYzMDA2Njk=
Sunil Saxena,Vice President,InMotion Hosting,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODgzMTI=
Laura Sayers,Affiliate Partnerships Manager,"Clark Howard, Inc.",/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYwMTY2OTE=
Lukas Sazenis,Head of Affiliates,Impact Brands,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYxNzcwMjc=
Terry Scaldaferri,"Director, Sales",Publishers Clearing House Media,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYzNTMyODA=
Nicholas Scalice,Founder,Earnworthy,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU4NTE5ODM=
Amy Scanlon,"GM, Affiliate Practice",Right Side Up,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODk1NTU=
Cullen Scannell,Brand Partnerships,TikTok,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY5NTk2NzU=
Cassandra Scarbeck,VP of Brand Partnerships,InfuenceLogic,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODkxMDA=
Jason Scarpellini,VP of Sales & Marketing,Fraud Deflect,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODk3MDk=
Michael Scatterday,COO,Fletch,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYxMjA1NDQ=
Lindsey Scerba,Director of Affiliate,Ovative Group,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU4NTE0Nzg=
Vilenina Scerbakova,Senior Sales Manager,Xevio,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYyODMxOTA=
Brook Schaaf,CEO & Co-Founder,FMTC,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0NjQ0NjY=
Robbie Schab,CMO,Levanta,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYyOTYyMjg=
David Schall,Affiliate Partnerships Manager,Klarna,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0OTAxNDc=
Josef Schalumov,Founder,softstory,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYwOTY1ODE=
Emmanuel Scharsch,Email Marketing Manager,Leadsmarket,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODk0MzM=
Eric Schecter,Co-Founder,GiddyUp | Grommet,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU4OTE0NDM=
Evan Scheiber,Associate Publisher,Agora Medi,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYyNzg5ODU=
Chris Schell,"Director, Publisher Acquisition",Rakuten Advertising,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY1NzA2Mjc=
Christopher Schenk,"VP, Commerce",LoveToKnow Media,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY5MzA3ODQ=
Emma Schermer Tamir,CEO & Co-founder,Marketing by Emma,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU2MDYzODc=
Mike Scherr,Head of Advertising Agency Partnerships,Dash.Fi,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYzNTgxMjc=
Martijn Scheybeler,SVP Marketing,RVshare,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU3MTU4NDk=
Magnus Schjølberg,CMO,Affilial.com,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODg0NDU=
David Schlaegel,Co Founder,Tells.co,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYxMTMxMzM=
Jay Schlaegel,Sr. Product Manager,Capital One Shopping,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYwMDYzNjQ=
Katrin Schmidt,CFO,EchteErfahrungen UG,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYzNDMwODE=
Brianne Schmidt,"VP, Affiliate Services",Gen3 Marketing,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYyMjM1NDE=
Erik Schmidt,CEO,EchteErfahrungen UG,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYxNjEzMzE=
Austin Schmidt,Director of Marketing,OpenLoop Health,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY5MjkyMzU=
Camille Schmidt,Head of Communications/PR,Philo (Streaming Service),/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY0MTc5MjQ=
Franklin Schmidt,Programmer,LinkMyStyle,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU3NjU3Mzg=
Gina Schmidt,Marketing,LinkMyStyle,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU3NjU3Mzc=
Paul Schmit,VP of Sales,Motive Interactive,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU2MDM1MDE=
Beth Schmitt,"Director, Publisher Development",impact.com,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0OTA2Njk=
Galen Schneider,Founder,Nifty Marketing / Partnerality,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzUzOTg2NDY=
Jordon Schneiderman,Director of Advertiser Relations,MaxBounty,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYyOTc3Mzc=
Kevin Schoenfeld,Business Development Manager,CJ,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU3ODM3NzI=
Natasha Scholnick,"Director, Global Partnerships & Influencer",VistaPrint,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODk3Mjg=
Rahman Schrijen,Head Media Buyer,Madrivo,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYzMjY2NTc=
Drew Schroeder,"Manager, New Business Development",Madrivo,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY0NjI0NzY=
Darryl Schroeder,Co-Founder,Atomiq,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODgzNzQ=
Alli Schruender,Marketing,Launchify,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU5MDU4NzQ=
William Schubert,"Vice President, Offers",Dynata,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY1MjI1NTA=
Calen Schultz,Managing Director,Community Outreach Partners,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY0NjkxNDA=
Paige Schultz,Admin,DealNews.com,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0OTAyNDc=
Ted Schumann,Senior Publisher Growth Consultant,CJ,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU4Mjg2NDA=
Alec Schure,"Director, Business Development",Flex Marketing Group,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY3MDcyNDE=
Michael Schurter,CEO,Iris and Hermes Digital Inc.,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU2MDYyMzc=
Randy Schwartz,Marketing Manager,American Hartford Gold,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYyNjQ3NzM=
Julia Schwartz,Affiliate Marketing Manager,Free People,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYwODI2MTQ=
Cooper Schwartz,"Sr. Director, Business Development",ConsumersAdvocate.org,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU5MzA2MTU=
Eli Schwartz,Growth,PLS,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0OTAyMzM=
Adam Schwartz,"SVP, Performance",Launch Potato,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0OTA1NDg=
jay schwartz,founder,Medigap Life,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODg3Njg=
Cooper Schwartz,Head of New Business & Growth,Money Group,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODY5MTE=
Mike Schwartzberg,General Manager,Motive Interactive,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU2MDM1MDQ=
Phil Scialabba,Sales Executive,High Wire Enterprises,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYwNjQyMzQ=
Nick Sclafani,Partner,Common Acquire,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYyNzkwMTQ=
Matthew Sclier,Personal Loans - Business Development,Avenue Link,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU4NTI3MzE=
Ryan Scott,SVP Marketing,Advance Financial,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYxNjI5NDk=
Jaime Scott,Co-Founder,Hyintent,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY5NjIxMTg=
Michael Scott,"Vice President of New Business, Supply",adMarketplace,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY5MjQzMTI=
Ian Scott,Chief Marketing Officer,Remonetize.io,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY2NTkxMjk=
Christopher Scott,National Sales Manager,Radiant Digital,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU3ODY0ODE=
Ashlee Scott,Sr. Affiliate Manager,The Partnerships Collective,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODk4MTQ=
Eveline Scott,Affiliate,Simply Sales with Alyssa & Sarah,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODgyNjI=
Michaela Scott,Senior PR and Affiliate Account Manager,JLS PR,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODcwMDI=
Mary Grace Scully,Head of Marketing,Locker,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYxNjY5NTg=
Tugba Sebastian,Affiliate Marketing Lead,Simple,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY3OTM0MjU=
Josh Sebo,COO,OfferVault,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU5MDYxMDQ=
Katie Sedlak,Account Executive,CooAds,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODc3NTc=
Jermaine See,Sr. Marketing Manager,T-Mobile,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY2NjQwMjg=
Dan Seebold,Affiliate Manager,Onpoint Global,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU3NjUxMzc=
Jessica Seepaul,Owner,"Sweet Deals Finder, Inc",/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0OTA4MzE=
ROGER SEEPAUL,CO-OWNER,SWEET DEALS FINDER INC,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0OTA4Mjk=
Idan Segal,CEO,Mediagravy,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYyMTk5NTE=
Uri Segal,CEO,QualityScore,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY0NzQwNTM=
Jeff Segall,EVP - Revenue Operations,Shopnomix,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODgxNjY=
Mike Segura,Payment Manager,RTO GmbH,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODgzMDc=
Nicole Seib,Payment Manager,RTO GmbH,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY5NjA2MTI=
Daniela Seibel-Banetzke,Payment Manager,RTO GmbH,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU3MTk0NzQ=
nate seibert,Director of Advertiser Partnerships,madrivo,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY0NjI0NzE=
Kyle Sekerak,Operations Manager,Local Growth Labs LLC,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYxNjEyNjY=
Dmytro Sekiro,Head of DSP,SmartyAds,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY0MzQ5OTY=
Ashish Selarka,"Global Head of eCommerce, Affiliate and Influencer Marketing",WaterAnywhere.com,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0OTA4MTU=
Constantin Seleznev,CEO,Mulligan Man Media,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYxMDE5NDk=
Ed Selleshiy,Marketing Specialist,Mulligan Man Media,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU3ODYxMTc=
Ian Sells,Co Founder,JoinBrands,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYyMjAzMzk=
Misha Semenov,Senior Business Development Manager,Leap Theory,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU5NTE1MDU=
Stan Semenov,Sr. Affiliate Manager,Yep Ads,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU5MTEzNzM=
Mike Semira,Consultant,Wewe Media Group,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU3MTU3OTY=
Jon Semira,COO,Wewe Media Group - MM#1527,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODk0MDA=
Cynthia Sener,"President, Affiliate Marketing",TUNE / CAKE,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU3NTQ2OTA=
Vincent Senerchia,Business Development,Rakuten,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY3MDY5MDg=
Wolfgang Sentner,Director of Sales,Team Internet AG,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU1NzU4MDU=
Liz Sentz,"Director, Sales Development",AddShoppers,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODc3Mjk=
Nicky Senyard,CEO,Fintel Connect,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYwMTY5NjI=
Hadley Seprish,Sr. Business Development Manager,Katalys,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU5OTEwNTM=
JP Seral,Account Director,Atolls,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0OTAxMDI=
Rachel Serceki,StubHub/viagogo Affiliate Marketing Strategist,StubHub/viagogo,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODk4NTM=
OLGA SERGIENKO,Head of Sales,AdsHeads,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYyMjUyNTk=
Natalia Serna,CEO,Goldfish,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU3NzYwMzI=
Jordan Sessler,Chief Marketing Officer,BuzzRx,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYyNjUxNzI=
Brian Setaro,Co-Founder,Broadburst Media,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYwMTc4MjU=
Nitesh Seth,Founder and CEO,Moda Chales,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODgzMzg=
Gaurav Sethi,CEO,Virus Positive Technologies,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYyOTI3ODY=
justin settle,CEO,OneClick Marketflow,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY4MTU2ODk=
andrea settle,director of sales,OneClick Marketflow,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY4MTU2ODY=
Pat Sevick,Head of Business Development & Sales,Arbor,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU3NzY5MjI=
Vanessa Sewell,"Associate Director, Affiliate + Monetization",Zip Co,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODc5NzM=
Greg Seyller,CEO,First Party Digital,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY3MDYzNjQ=
Daniel Sezanayev,Business Development Manager,Adopt a Contractor/ Let's Make a Lead,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU4NTA3MDY=
Guina Shabani,Senior Account Manager,Linkbux,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU5NDc2ODg=
Guina Shabani,Senior Account Manager,Linkbux,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODY4MTE=
Dan Shabtay,Co Founder - CEO,Z2A Digital,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY5MjkwMzc=
Eric Shafer,CEO,Express Revenue,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY1NzA2MjY=
Nisha Shah,"Senior Director, Brand Marketing",Peace Out Skincare,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYyMzk3MjA=
Val Shah,Ad Agency Owner,The Native Agency,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYxNzM2OTM=
Labdhi Shah,Country Head,Adzurite LLC,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU3MjAwMjc=
Ash Shah,CEO,Vertoz Inc,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU3MjAwMjU=
Akash Shah,Director of Business Development and Alliances,DK Solutions,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODcwMjI=
Hadas Shahak Ben Horin,"Senior Manager, Global Partnerships Strategy and Product",eBay,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYyNjUxNjg=
kevin shaifer,Sr. Partnership Manager,CNET,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY4MDUwMDg=
Niv Shaked,Head of Indirect,TikTok,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY0MzEwMzg=
Donny Shako,Co founder,Leadads.com,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODkxNDA=
Donny Shako,Co founder,LEADADS.COM,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODg2MDU=
Imran Shamin,COO/CFO,Hamster Garage,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODk0NDM=
Lilia Shamray,Director of Performance Marketing,Lead Economy,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYwNDM2Mzc=
Alec shao,Performance & Affiliate Marketing Manager,Newegg. Inc,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODk4NTg=
Philip Shapiro,Founder,PSMTrack,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU3MjQ3NDI=
David Shapiro,Chief Executive Officer,Affiliate.com,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODg5MTU=
rajoo sharma,Intango,Intango Inc,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYzNDg0NDQ=
Amitt Sharma,CEO,Z1 Tech / VDO.AI,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY4MTI5MzM=
Arjun Sharma,VPBD,Pear Media LLC,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY3MzA2MDM=
Shruti Sharma,"Supervisor, Affiliate Marketing",Horizon Media,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY1MTE1OTE=
Nitin Sharma,AVP,Orchidea Research,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0OTExNTM=
Arjon Kumar Sharma,VPBD,Pear Media LLC,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0OTA5OTE=
Sumiet Sharma,COO,Click2Commission,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0OTA1MDQ=
Sourabh Sharma,CEO & Founder,Filly Media Solutions Pvt Ltd,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODkyOTM=
Dushyant Sharma,CMO,CVP Internet Media FZCO,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODY5OTQ=
James Sharp,CMO,Ad Titans,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY5OTIzNTU=
Nele Sharp,Consultant,Affiliate Performance,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY5NjQ5NDM=
Stuart Shaul,Head of Marketing,GigSky Inc.,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY3MDgxMDM=
Shaun Shaun,Director of Partnerships,TELUS Health,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODY5MjY=
Braxton Shaver,Owner,Braxton Shaver,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYyNzkwMTk=
Genevieve Shaw,Director of Sales & Partnerships,Prodege,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzUzOTQ5NTg=
Diane Shaw,CEO,D SQUARED DIGITAL,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU1ODQxMjc=
brett shearing,Chief Revenue Officer - Fractional,Gen3 Marketing,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYyNzYzMDk=
Hagai Shechter,CEO,Fraudlogix.com,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY3NTE1NzU=
Joseph Sheehey,CEO,Cured Nutrition LLC,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzY2OTc2NTQ=
Henny Sheeran,Content Lead,Affiliate Summit,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU3NzY1ODc=
Shahnawaz Sheikh,Founder,Cortiq AI Inc,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzcwMzgzMTk=
Zeshan Sheikh,CEO,Lux Decor Collection Inc,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODk4ODg=
Alon Sheinberg,"Director, Mergers & Acquisitions",JEGI CLARITY,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU3NjM0NTY=
Albert Shen,CEO,BorderX Lab,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODkxNTQ=
Ben Shenk,National Sales,Summit Direct Mail,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODgxNDM=
Luke Sheppard,Director of Commerce Operations,Healthline Media,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU0ODg5Mjg=
Elan Sher,Affiliate media buyer,Elan Sher Inc.,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzU5MzExNDA=
Devin Sheridan,Founder,Sheridan Marketing & Consulting,/event/affiliate-summit-west-2025/person/RXZlbnRQZW9wbGVfMzYxNjU0ODQ=
